block_date,n_swaps,simple_avg_next_bps,usd_weighted_next_bps,simple_avg_15s_bps,usd_weighted_15s_bps,total_usd,lp_pnl_next_dollar,lp_pnl_15s_dollar
2025-03-03,11502,3.0327871669807087,-0.7390621234004572,2.8898850279548154,-0.5265689993243018,5.333749251690878E8,-34772.96371575434,-21736.405058341963
2025-03-04,13537,3.1172887694048006,-3.110554760750607,2.932265495680758,-4.048403863540387,8.648661628232119E8,-265366.76787533733,-346746.58093117847
2025-03-05,8302,2.582518917492756,-2.239024904297549,2.5899506904338168,-2.1274974398933075,2.763889055567773E8,-61558.0368855927,-58369.63015707268
2025-03-06,8013,2.745732062509609,-1.365822788265294,2.535400588293274,-1.5648624893483847,1.4744693819447997E8,-20052.742349575172,-22944.331257098605
2025-03-07,10100,2.552970576404482,-3.3731245968883092,2.3017551240555423,-4.036329979245821,5.373146181865801E8,-182111.23352781383,-217678.21215881614
2025-03-08,6460,2.7321834560650857,-1.415117048587692,2.6894627074402386,-1.23153343615279,1.8584469247381982E8,-26129.174719767012,-22682.14532752987
2025-03-09,9252,3.0549933175919373,-1.2410087946656838,2.7853803021788393,-0.870329994559352,4.211601154445254E8,-51264.94858423139,-35309.67130384268
2025-03-10,12188,2.798011747527094,-1.8183503621327899,3.262423261837747,-1.667697794918038,7.861204041372515E8,-94896.17044657186,-87190.89795254791
2025-03-11,11390,3.006609959964591,-4.091176497350715,3.047863771119384,-4.903686586366052,6.11936450246027E8,-241997.5681681324,-290621.147197245
2025-03-12,9553,2.7648914215393314,-3.193681015672131,2.3864172513587913,-4.334316958179683,3.933869645864525E8,-125321.27796907112,-169516.1186384639
2025-03-13,7608,2.3594048368133236,-1.0570529412249678,2.083210858215549,-1.1897452072363977,2.405155848042408E8,-25040.482509192763,-28216.653908158438
2025-03-14,6477,2.8384087893045455,-1.0768461641984235,2.854498418336904,-0.528439080690307,2.2136071161892247E8,-23831.094063024266,-11611.860755534146
2025-03-15,4702,2.667026832253265,-0.6337292798122692,2.56865583473271,-0.5550054790861465,1.1419494243232912E8,-7252.120689987112,-6342.088193064557
2025-03-16,5600,2.8879655364077323,-2.4992105015200505,2.68631303110267,-2.4850539064777677,1.4302392262610927E8,-35741.6751127559,-35491.97626164447
2025-03-17,6099,3.976882162508019,-2.5272757958591474,3.9237923435909194,-1.8873433368550958,1.9724348718997386E8,-49932.64395030988,-37251.23444132681
2025-03-18,6251,2.8738751715776574,-1.1055558615183008,2.7554157135099118,-1.2901184175992038,1.625411482752213E8,-17977.796821131764,-20963.62461132864
2025-03-19,7664,3.0328421027446058,-3.3508434785760906,3.1302028723684634,-3.0475132182486058,3.9315700226956517E8,-132021.63237922455,-119955.41692059266
2025-03-20,6630,3.0226787963336554,-0.9006762843765647,2.9775004402017644,-0.8873607188545565,2.6542397367898405E8,-23590.551116957366,-23167.67973133458
2025-03-21,5296,2.909534905760967,-1.8305796903016949,2.8516440917353276,-1.6067317640930994,2.0616314787759706E8,-37830.00974457242,-33088.46449374682
2025-03-22,3680,2.9494675601738884,-0.2966999353811335,2.8450180046332343,-0.5153334475643203,1.019999463079369E8,-3024.671809859943,-5250.367994029968
2025-03-23,3983,2.85414440975728,-1.2588081436029188,2.754659680300866,-1.4996532185000968,1.1309359955912486E8,-14256.594304339284,-16975.477178083984
2025-03-24,6361,2.780042512228395,-0.7402463093290386,2.6997338893958642,-1.0357023609827687,2.6300769253942877E8,-19546.81325074515,-27246.899439143817
2025-03-25,5661,2.5771395638249013,-1.0827883029208905,2.3984094479421363,-1.321934142331802,1.792173310516126E8,-19399.11386774421,-23680.233487464866
2025-03-26,5742,2.618485036804472,-0.33651486996514024,2.4939276070016847,-0.5040171810851369,2.035854281838602E8,-7143.10175061733,-10490.737244874552
2025-03-27,4889,2.531872283216442,-1.82199098073758,2.410115320451745,-2.128791546125978,1.6296350417877316E8,-29747.936777960313,-34739.67715231854
2025-03-28,6864,2.6627661594431244,-5.529515817512401,2.566533448913438,-5.810467399620628,3.372414067848207E8,-189074.5435265865,-198229.1203893415
2025-03-29,6291,2.5486466450207943,-1.4579233091924815,2.4467514394490144,-1.98469094108262,1.831118247073736E8,-26293.081791441255,-35975.83955619013
2025-03-30,6046,2.7495685129388816,-1.16773322172259,2.6468704459300523,-1.0790894332939218,1.5019231571346486E8,-16829.968219765404,-15235.99344679301
2025-03-31,6802,2.6099042443688645,-1.3560949999326717,2.4786759621908017,-1.7251992565427676,2.0142621510961103E8,-26907.77437700777,-34345.18985106671
2025-04-01,6245,2.7074155999637313,-2.1135775183758394,2.735397130431467,-2.144678153234191,2.1512679016599235E8,-45603.23962638861,-46137.902156404365
2025-04-02,7712,2.898430126293991,-3.3845057916737735,2.8736224706380904,-5.517747556764978,3.778042411671718E8,-125160.05375801245,-205842.164178851
2025-04-03,7405,2.5495222669718194,-1.0379272764936966,2.5991266135784734,-0.9098875910837069,2.3446694316281435E8,-24204.395109703408,-21088.713515043786
2025-04-04,7217,2.782205538889591,-2.193027742098509,2.684472050607035,-2.6977162387219966,2.491307922226677E8,-54681.63843014429,-67331.34244899078
2025-04-05,4280,3.1380487163285995,-0.7194179072158531,2.918552256633707,-1.2294209396455542,8.389381637312631E7,-6029.712228707962,-10229.134555976172
2025-04-06,10801,0.5290403301706599,2.6054808887502983,0.34537098209810824,2.110130134679323,3.829414691318165E8,129154.48839360022,109654.68855780938
2025-04-07,15638,2.811381872654194,0.3885405665125746,2.724506462853093,-0.4793266308221927,4.122759479180326E8,75987.03189789558,41503.73085881634
2025-04-08,10565,3.526601846855767,-3.10113713778342,3.205840731868615,-3.605960998120442,2.0671128903321108E8,2417.4788343481196,-8636.72235232385
2025-04-09,12908,3.504204606130407,4.431375229200928,3.553483591695571,3.6978257796463714,2.8228703761467236E8,130710.0556539653,106433.83337655262
2025-04-10,9205,2.647993792724983,8.19079538504755,2.3304130385621065,8.392192985600587,2.294643007249519E8,204326.8911765768,208922.0876524219
2025-04-11,8106,2.964591984929503,-1.0684597738662285,2.9605011875216523,-1.3600325568798146,1.1415658711921208E8,-8063.387803971491,-11443.374135565784
2025-04-12,7805,3.314940131693466,0.6286451762139706,3.1661398452793996,0.4180122407137353,1.0563596654262722E8,7601.059754049606,5335.810710192294
2025-04-13,7662,3.266311031850962,-1.3469005664106821,3.071152874044469,-2.1507180327722435,1.1333365692422882E8,-14718.134969015744,-23670.705128189784
2025-04-14,7903,3.044806703575524,-0.8414034517551313,2.9539888104497303,-0.6951150647828946,1.4308176877188906E8,-12566.32134543516,-10412.234498700676
2025-04-15,7909,3.787982093189379,-0.024295788338697197,3.863313355927688,0.37371123368167447,1.0488594124376915E8,-170.97444624307468,4044.921905225643
2025-04-16,7669,3.4137869490385766,-1.809061506110766,3.2246563741067593,-2.1924472748774466,1.2702806888654314E8,-23254.56392265827,-28133.7276014494
2025-04-17,5817,2.802916471895086,-0.5243891129831417,2.8408761546783303,-0.5204087786337379,1.19338843317869E8,-6254.791433893771,-6224.742765593974
2025-04-18,4144,3.2413523991096858,0.025131947560784438,3.2140040568923323,0.1685820836970129,1.0137247003899887E8,326.0687761493534,1778.6802982084942
2025-04-19,3655,3.1033173720610385,-1.1309696304148467,2.8086201558230037,-1.8146319609130444,5.896047671808935E7,-6714.276383179734,-10734.99213321827
2025-04-20,4153,2.858843784238808,-1.233107819366308,2.756430033313795,-0.3097081192448416,1.0755498181542161E8,-13303.071988282314,-3310.3225009975413
2025-04-21,6299,2.8178643189167296,0.4035314721329161,2.7507821031399136,-0.16489405299109683,1.1930391595731544E8,5757.920343877276,-1148.5069609624118
2025-04-22,7575,3.1944383985325713,-2.889586467189435,2.7643089929485924,-3.5818966870373545,2.299734708388311E8,-67061.58687692259,-83313.18120954433
2025-04-23,7651,3.372033152628247,-0.9494556824608906,3.398140745593407,-0.9657857519384897,2.6821783875533128E8,-25126.78946832771,-25176.61885943181
2025-04-24,5868,2.749462548166189,-0.8961477850562413,2.465780436388255,-1.2684245347519516,1.6296177732075447E8,-13914.9028783502,-19967.863605371636
2025-04-25,6440,2.749448948589283,-1.2228771359784447,2.556522141664476,-1.5958738491801658,1.598992037217513E8,-19623.09607274195,-25588.75031507533
2025-04-26,5052,2.7111394158748534,-1.0765428697146904,2.3906024288012246,-1.5128444990306136,8.933715665558E7,-9667.489977081204,-13507.088700406246
2025-04-27,5153,2.7267554245391716,-0.7232521473656285,2.672249952140324,-0.7544806588736146,8.354488077788025E7,-6129.678315062555,-6377.052780106761
2025-04-28,6288,2.6545638757448957,-1.84197487294113,2.715461856008188,-2.003738206243509,1.420313027168099E8,-26271.8073932035,-28505.84340654065
2025-04-29,5486,2.6526121648810315,-0.8983475553318868,2.531972423201619,-1.1454989630943089,1.0346643955839376E8,-9325.045316330219,-11881.993594682803
2025-04-30,5832,2.80806528180741,-1.568948303995009,2.8416307316373572,-1.6158686717254895,1.3631609649872065E8,-21478.923234713744,-22077.301061865077
2025-05-01,5541,2.9748080969901762,-0.30874192916899906,3.031251596954792,-0.3412020727385627,9.824424990316458E7,1687.5998952759942,1294.7718658685967
2025-05-02,4682,2.693874009170381,0.38164649726694494,2.685540888098152,-0.08398434312659075,7.592750256086001E7,3169.305471346538,-423.0675721510688
2025-05-03,3303,2.7735016453086576,0.1285418814634204,2.5694752083593135,-0.17926348582255652,3.473197170786918E7,444.46973950384074,-624.4300827455617
2025-05-04,3925,2.4292777346416505,-0.18677839223642548,2.303129706431287,-0.3792376545893167,4.958293074744785E7,-919.4940739413091,-1876.1938946610228
2025-05-05,4785,2.602642128471072,-0.0040738893437103785,2.7021038894586127,0.3005564470786909,8.488920446850246E7,934.4020942046022,3212.922821337828
2025-05-06,5305,2.739422630098423,-0.793257497008025,2.554124625961774,-1.2775628856324968,1.0896087409766051E8,-8691.969705728337,-13971.010340001483
2025-05-07,5332,3.139885980264327,-0.9384543373878599,3.125504973074426,-1.4289934927377224,9.205232459268059E7,-8668.161571377253,-13176.388924845376
2025-05-08,10480,3.63372152360194,-2.6034450340183017,3.5383126440341175,-2.631192022561876,4.646280948770894E8,-122907.78954264963,-124004.89159355457
2025-05-09,10319,3.6074888631825788,-2.278456328632159,3.6090644203953017,-2.3544323646156133,3.3629693210015845E8,-77584.96451471749,-79759.12826917353
2025-05-10,8591,3.5564291517311903,-1.1752614455434507,3.7061414536446553,-0.9029789994176414,1.981584124757959E8,-22969.33098652402,-17484.461362261423
2025-05-11,8761,3.46244381101971,-0.6522988079895895,3.1603432893592904,-0.5023224019749298,2.0754923310902184E8,-12749.211847538829,-9586.145176629982
2025-05-12,7909,3.418130246897699,-0.6675215762260928,3.236928638041391,-0.46181058200633934,2.0331441875465408E8,-13115.898719889869,-8638.145580550561
2025-05-13,7520,3.0442567425280487,0.4363716236161202,2.7871181420884525,-0.07960735197009651,2.2734282231875017E8,9979.441194770772,-1523.502584556495
2025-05-14,6971,2.9518623836579745,-1.5258963027095154,2.819981629016278,-1.6664776313591148,2.4042708820878488E8,-36210.921666449074,-39471.00897890618
2025-05-15,6402,2.5488908563583417,-1.6905456417294644,2.221859806714476,-1.8928112900176246,1.8610361910594904E8,-31063.306182268883,-34906.32062126801
2025-05-16,5334,2.6352951908408944,-0.6875280226122515,2.296814147241232,-1.1312588734590656,1.6168981889789724E8,-11170.209136773412,-18317.26940858501
2025-05-17,5262,2.4061853015445744,-1.5252698340706283,2.320604533678125,-1.4161506823792696,9.747128263531715E7,-14936.984019752286,-13854.142443121353
2025-05-18,6720,3.4280179863246736,-2.1433590601542503,3.6716034135510425,-3.342102841521789,1.3425852714361048E8,-28960.995762637776,-45313.82607750186
2025-05-19,7503,2.985632538070372,-0.5206703386849764,2.6050304530774935,-0.9591163123433057,1.5982539909704566E8,-8265.279174319365,-15264.67532565967
2025-05-20,5965,2.6468462704659235,-0.5423803604750352,2.363903923576781,-1.1310634804039899,1.3814270193911025E8,-7552.861402394906,-15685.400548868965
2025-05-21,6939,2.871656298844762,-1.614438475494891,2.841521564991747,-2.073736410057584,2.055223096063792E8,-33667.13607281676,-43215.89782831763
2025-05-22,6971,2.8998329912395127,-0.15749002822181019,3.013011812059643,-0.3477545872030744,2.3859449776175684E8,-3948.432512644551,-8522.539352395288
2025-05-23,7125,3.4134993476562667,0.22237787645425688,3.0472721083158905,-0.3224708551655128,2.6810206687619668E8,5236.884757672775,-9423.53076295813
2025-05-24,4670,2.8203914338351126,0.802994665890127,2.7013418064107757,0.8249555623868707,7.453947618077564E7,6054.784210154983,6223.4559551948705
2025-05-25,5077,3.1821929464184824,-1.261652706365147,3.34939872386956,-1.6883126248985616,6.802757442463635E7,-8655.06357901072,-11541.051249797862
2025-05-26,4404,2.7474252534583603,-0.1599192221933398,2.721257341821309,0.024129072023445518,7.243874044574133E7,-1163.7551978900701,194.47874437083487
2025-05-27,4911,2.8015199106932234,-0.9300238925175766,2.686498931796349,-0.7477289708412447,1.2486680456213419E8,-11863.372450636165,-9508.784818566193
2025-05-28,4916,3.001257400349264,-0.7165500076749527,2.755560466692901,-1.288046391843655,9.841309433550954E7,-7070.487619682449,-12701.258063707206
2025-05-29,5579,3.4341660120454267,-1.1953106469965782,3.3118125082851995,-1.35991237067757,1.5191532732451832E8,-12609.261927600493,-15080.376040292891
2025-05-30,5944,2.8771214551214066,0.17235105758022135,2.7124170783231563,-0.059162399492432384,1.8587236656025082E8,3411.799993440536,-831.0885984242218
2025-05-31,4650,2.903235530398246,-0.6277680600106695,2.752237550145457,-0.5981780880639364,7.470650700560585E7,-4711.886513419052,-4460.658932665216
2025-06-01,4316,2.866922832540599,-0.4189133824266631,2.713013118390186,-1.208633176398551,5.4636058527244195E7,-2283.914478991644,-6603.225525203248
2025-06-02,4385,2.788017136561545,-0.7532870338950124,2.7004747081576395,-1.207748684879029,7.955913253733638E7,-6046.506472442265,-9670.044169474844
2025-06-03,4494,2.7329807855778507,-0.037945250866603275,2.6958113269750963,0.18237216065884784,9.244157931637427E7,154.45642759246448,2187.8787703127177
2025-06-04,4437,2.936321315065725,-0.17453967156106936,2.8072428372398295,-0.5251698262663904,7.398240136314003E7,-1287.883800705918,-3888.35506275719
2025-06-05,5167,2.987552829492801,-1.2752925011120249,2.941353396346834,-1.2574839867846317,1.4296812617670295E8,-16006.772942910546,-15681.863340591604
2025-06-06,4791,2.793241845994704,-0.7879133093910258,2.707819156039126,-0.7582452422861329,7.234403453513844E7,-5736.494916449443,-5477.228109639946
2025-06-07,3573,2.808739525561407,-0.599256718611675,2.741652533301912,-0.17257034463624685,3.43750227504983E7,-2074.608476773979,-597.3294101694219
2025-06-08,3937,3.227695887896029,-0.25388554060984797,3.118768152152364,-0.16375628546511692,3.45279228164885E7,-899.956503871992,-584.2035725331843
2025-06-09,4744,3.0755069982979775,-0.318365079139642,3.0374384114179587,-0.22205028548889633,7.823305299491774E7,-2552.693484260179,-1787.9783033171238
2025-06-10,6927,1.1852974181602025,-4.701075030040298,1.2226069553426517,-3.4501744175963722,3.1517990237458503E8,-148449.14558203024,-108903.63591938319
2025-06-11,6251,3.048425525311849,0.33159283909604736,2.8270082870284488,0.2730610038942754,2.0329817103112403E8,6166.173458899568,5055.372696137045
2025-06-12,6495,2.9991318213340468,1.4572992415542667,2.852815445150319,1.2468570911542076,2.694515405418352E8,38537.262188185894,32865.117986119185
2025-06-13,7252,2.5267181965555316,-0.8880896154114695,2.7097399566180362,-1.5064104706080674,2.209261093078854E8,-22474.37580808468,-36188.62567382128
2025-06-14,4341,2.8199410255409822,-1.4706946917845691,2.7447940271343905,-1.5825363630505636,5.0880602911580585E7,-7496.979078792207,-8051.081923762894
2025-06-15,4412,2.9714314941085167,-0.7977098790896429,2.926904747385027,-1.3932857192540364,4.827756595448631E7,-3882.9312475129177,-6760.230037749574
2025-06-16,5593,2.8873084106764195,-1.5249509525577896,2.8102089166525297,-1.8081430466318273,1.3074525210746083E8,-19128.064097168426,-22863.218481937107
2025-06-17,6422,3.0368396530824957,-1.2347377394016594,3.0882000633544906,-1.3039725379646068,1.189196438083451E8,-14756.956523268058,-15582.848044389868
2025-06-18,5664,2.9009814461994625,-1.7111443976334026,2.7972765847382806,-2.244742898021985,1.0414122902418359E8,-17845.148443248716,-23346.736386713877
2025-06-19,4483,3.04610328480001,-0.7883909303185428,2.8592044268483385,-1.41509582381417,4.850327610895977E7,-3842.956916299358,-6877.0710624683
2025-06-20,5482,3.152263443810184,0.4487526718600131,3.086989374772911,-0.026985795607776135,1.0699065085653399E8,5279.9703994048405,-268.44377561019303
2025-06-21,5995,3.286905545368222,-4.3611657118237295,2.887780499265778,-7.4288823263530945,1.0167931969084089E8,-46504.66604672222,-75678.78136575162
2025-06-22,9059,2.962100472388007,-3.242640978675519,2.446879836975865,-2.792811896603859,3.111584824286743E8,-100129.47670597494,-85830.23858282817
2025-06-23,7126,2.909844853406478,-0.3274136004164623,2.6965259206775114,-1.1506744413940893,1.434831162638035E8,-2906.6015505248038,-14554.218327701035
2025-06-24,5291,2.8623905382647328,-0.6592165719461425,2.6437336566548497,-1.3985892513686435,6.866867249368253E7,-4435.324812563802,-9536.333958881769
2025-06-25,4126,2.5878262811755266,-0.7514008180001682,2.3875696632477856,-0.9712933029834455,5.954333783237112E7,-4380.901583034263,-5662.364423694852
2025-06-26,4877,3.0136872568381756,-2.071847455174582,2.9153493191148305,-2.876854912234283,7.856102367008314E7,8346.881313033886,1873.4418873476739
2025-06-27,4494,2.928939153146601,1.3267926148803613,2.7669065722473927,1.448161149482132,4.6840553181351736E7,6606.099421963435,7207.419586298613
2025-06-28,3693,3.9145687553022426,0.46070969693003694,3.9000569939146463,0.07655674427939635,1.1150491931336347E7,512.4177216693827,83.25618556076739
2025-06-29,3980,3.590945180752152,-0.962598145792702,3.4994123499113883,-1.5004633836558257,2.2182788072355893E7,-2175.160986924887,-3376.954751887542
2025-06-30,4698,3.871736438582685,-0.6233266460952864,3.699971580818949,-1.1909268393736467,4.509394300312804E7,-2808.2365969753628,-5363.358869094096
2025-07-01,4351,2.935553218989592,-0.45853241452836074,2.8110815335517367,-0.6562697533110149,3.401428745164957E7,-1537.4967395021793,-2203.9813081953635
2025-07-02,4790,3.5534872720262256,-0.524065668689598,3.5140404779751426,-0.9136074274263286,5.047618032066834E7,-2761.234678078976,-4742.477888301943
2025-07-03,4438,3.054154806005362,-0.5297614304849173,2.966166956946627,-0.4777646035652453,4.9873325296915896E7,-2613.989672756372,-2314.9483455788313
2025-07-04,4150,2.9788193335955695,-0.2027521233267684,2.8472726398569814,-0.46574218969136033,4.088014840877032E7,-796.2417721941138,-1864.981493627949
2025-07-05,3635,3.252861214329673,0.8505230419258575,3.1178532149353164,0.5509496541672397,1.779414828551255E7,1521.0397129081477,988.4818820698654
2025-07-06,3664,3.385148735479724,-0.8626907801414885,3.205347656227687,-2.230892439446697,3.1996618141164713E7,-2813.5171766890417,-7237.15104987813
2025-07-07,3896,2.731503244022798,-0.9966935722494009,2.573979756625893,-0.9626159995422463,4.4852661399765946E7,-4438.098977658422,-4283.262987873586
2025-07-08,4016,3.2165924027903556,-0.03417231355357367,3.0699577356404553,-0.38017814196437916,3.722134839005823E7,-68.79876877127249,-1365.3575676182088
2025-07-09,4676,3.0500840989872717,-0.20512261952896632,3.0626458682262543,-0.2370428182697743,6.935255029913908E7,-1934.1763630710523,-2222.539645556269
2025-07-10,4583,3.3840125995167036,0.4104726702168858,3.186327894502314,-0.536289779668915,9.358081677405909E7,2608.1376768253913,-5375.529220072626
2025-07-11,6072,2.9962407992960127,0.9024706983322157,2.7840408253872324,0.3499788352881359,1.3147071082852274E8,12179.381279248159,4920.72272488194
2025-07-12,4053,5.435038503479635,-0.3749103581201096,5.328221141979412,-0.15923085669913842,3.3007052711888276E7,-1236.9638153936933,-518.08381975754
2025-07-13,4374,3.406986273237271,-0.7153399473177144,3.328243188105907,-0.3999085363038859,4.494865406771185E7,-3229.9328826049746,-1791.4148641388697
2025-07-14,5090,3.4929004818793365,1.237223491920825,3.371895754674267,1.094277953102117,1.3017280912998919E8,16440.26341383144,14585.177240771758
2025-07-15,5357,3.4530639016684694,-1.2878621202785185,3.1851158858035524,-2.0090814681166487,9.459230657744582E7,-12235.310034469472,-19104.506502211923
2025-07-16,5465,2.9937218687422176,-0.25141438906266383,2.8535674555085366,-0.2962185224061107,1.0530405144119674E8,-2704.6940592670826,-3155.121010881563
2025-07-17,5407,3.940423796801019,-0.7189041310272324,3.8805217697220757,-1.3081210628237607,9.859548766559517E7,-7096.294194126659,-12867.051017345026
2025-07-18,6253,2.447413040103755,0.44691473423739997,2.3626616547596897,0.05780066927434843,1.6016755752889296E8,7262.881998093064,1016.0430449204997
2025-07-19,4541,2.8495930001024488,-0.04690597214955815,2.7664361188377278,-0.12360433051359074,5.580901230627992E7,-244.02929361050462,-667.1780677386838
2025-07-20,6690,3.0803790923319645,1.626828677525852,3.0299434548798505,1.2771504016442392,1.932097795668389E8,31666.622449734634,24944.72577076628
2025-07-21,6485,3.221184086073037,0.9363437317010348,3.1274183319091344,0.7466167945340526,1.6852558316285184E8,16256.59597627951,13114.994788583223
2025-07-22,7121,4.102349787673147,-0.8137463059969934,3.9919234614751855,-1.064897851633017,1.4750915685890484E8,-11849.583086546761,-15580.197780624112
2025-07-23,6937,3.0991721674804316,-0.25954734849804795,2.8822461311678347,-0.8616311958934312,1.1215468391801302E8,-2686.5982511511284,-9413.489638972045
2025-07-24,6728,3.0751941129119382,-1.3074809710969988,2.9502423988225552,-1.5835880747127289,1.6613756738995326E8,-22038.797259747065,-26587.733548465454
2025-07-25,7023,6.513844366582207,-1.402752899864959,6.352315694056,-1.8834577650258166,1.1925891273854215E8,-16596.615835316497,-22359.216958977035
2025-07-26,5029,3.6888928003722703,-0.33683886364699384,3.515532041863514,-0.8769055857770464,6.0339069673189364E7,-2026.2649877880194,-5285.031571590322
2025-07-27,5470,3.808679762579406,0.3950184798146013,3.776442649168299,0.41399419036585833,8.873086773144434E7,3459.3288476715734,3609.786789535038
2025-07-28,6354,2.996223544842429,-0.6466498078824897,2.859486140027597,-0.9055393641430625,1.153780299388885E8,-7435.927550457923,-10427.797142765154
2025-07-29,5471,6.612587750545827,-1.3873090219380495,6.511605724254783,-1.79101764150206,1.0744258855461204E8,-14918.109254585228,-19249.598539575054
2025-07-30,4447,2.136248534675185,-0.7179417475786413,1.8938742784724392,-1.2435030182401936,1.2209649293709873E8,-8245.629839598974,-14548.918582208342
2025-07-31,4466,2.9640598791721238,0.8370223255482715,2.8394170374221286,0.6089491366278729,6.694807734787364E7,5722.871081201512,4216.710709032975
