block_date,usd_amount,markout_next_bps,markout_15s_bps
2026-04-21,1617.2670,-2.296773,-3.899688
2026-04-21,2296.7802,3.686421,2.564860
2026-04-21,1410.2005,9.568158,8.188374
2026-04-21,2.2522,5.065937,5.543150
2026-04-21,5800.3400,7.277561,6.461508
2026-04-21,1025.7542,0.840055,0.015559
2026-04-21,1.5383,2.727394,-1.539335
2026-04-21,1156.3967,9.106847,17.173394
2026-04-21,3834.5162,3.803772,3.373646
2026-04-21,483.4730,6.540345,3.719791
2026-04-21,104.5895,1.945219,0.908043
2026-04-21,9388.3008,11.146992,10.068349
2026-04-21,72.3330,3.572323,1.040419
2026-04-21,101.1564,-1.128834,2.470028
2026-04-21,51040.0901,4.263920,3.745600
2026-04-21,1104.5217,10.138241,13.099440
2026-04-21,1099.9185,12.343848,13.382140
2026-04-21,3314.8952,-0.658042,0.988988
2026-04-21,4995.2515,5.706661,17.496309
2026-04-21,895.3995,3.197747,5.908697
2026-04-21,8123.0822,0.737680,-2.222874
2026-04-21,36489.4881,10.721544,11.755441
2026-04-21,1743.8820,9.089146,7.497349
2026-04-21,12481.2322,9.262492,7.447750
2026-04-21,71.6774,7.177298,4.112843
2026-04-21,63.3610,4.838552,8.652895
2026-04-21,2244.5561,0.409405,4.299078
2026-04-21,300.0352,3.157613,-1.039296
2026-04-21,12539.9478,2.843934,3.788262
2026-04-21,17207.3779,0.914031,3.541985
2026-04-21,6313.5723,1.042737,2.958976
2026-04-21,61245.6565,12.926316,20.619295
2026-04-21,176.4465,-0.275285,2.108876
2026-04-21,128.1162,6.788393,7.734185
2026-04-21,151.8628,2.404661,1.670469
2026-04-21,5037.5065,1.411451,1.065531
2026-04-21,58.8493,-0.477470,-1.470384
2026-04-21,507.1576,-0.012238,1.115895
2026-04-21,3062.5158,3.009389,7.917462
2026-04-21,159.7531,0.766023,0.809157
2026-04-21,126.3024,8.074173,8.319060
2026-04-21,136.8727,5.426024,7.924543
2026-04-21,211.8013,2.861652,2.904990
2026-04-21,13690.2759,10.324441,11.960290
2026-04-21,1136.5787,9.170633,6.723610
2026-04-21,106.0547,7.033804,9.828336
2026-04-21,134311.8184,16.866780,18.717011
2026-04-21,7.4984,2.808603,4.148312
2026-04-21,13212.2133,0.218516,-0.562072
2026-04-21,19.9882,2.319523,0.189776
2026-04-21,237.4744,0.307679,4.748298
2026-04-21,4209.3431,0.593814,6.025428
2026-04-21,249.7777,5.307861,1.361598
2026-04-21,4450.7752,3.725516,2.486613
2026-04-21,4861.8646,1.618374,3.444699
2026-04-21,145506.7260,11.421238,13.361618
2026-04-21,1733.4180,4.214624,4.906426
2026-04-21,1471.5540,9.835749,13.986202
2026-04-21,945.6745,1.437177,4.366622
2026-04-21,691.8880,8.565287,8.565287
2026-04-21,98.1067,0.182636,4.295462
2026-04-21,2315.2300,7.279443,7.926203
2026-04-21,4491.1853,0.426080,12.051802
2026-04-21,13698.6798,3.658465,5.252040
2026-04-21,5003.6175,8.867893,10.728790
2026-04-21,3004.0320,2.962425,3.871807
2026-04-21,3068.5878,-0.796858,0.195767
2026-04-21,8060.8647,1.106516,1.539600
2026-04-21,840.7417,-0.038908,-3.684447
2026-04-21,149.6977,1.233447,1.233447
2026-04-21,1297.7531,3.261868,1.795005
2026-04-21,5194.8803,0.866056,2.768754
2026-04-21,1760.6517,6.307189,7.125855
2026-04-21,2892.1117,5.249385,2.657514
2026-04-21,1390.4690,5.804799,-0.443539
2026-04-21,6953.5523,1.527744,-0.931985
2026-04-21,106896.0778,12.414842,8.641225
2026-04-21,11239.1716,3.727203,0.955399
2026-04-21,2093.3610,2.709216,2.493728
2026-04-21,801.6425,4.584798,5.407985
2026-04-21,200.0707,1.919718,1.919718
2026-04-21,116.8805,4.054589,4.054589
2026-04-21,231813.4481,17.603302,14.866226
2026-04-21,2665.4122,9.547626,10.107628
2026-04-21,694.1010,1.817959,1.817959
2026-04-21,44.6440,5.343987,8.303162
2026-04-21,318.6402,-0.137743,1.261478
2026-04-21,47.6113,-3.184924,0.593160
2026-04-21,225.3266,0.113830,2.757280
2026-04-21,2316.3773,1.524415,4.631777
2026-04-21,210.2471,0.333878,1.114497
2026-04-21,404.8900,13.125014,24.732326
2026-04-21,5220.3330,2.270669,3.563353
2026-04-21,5667.6267,0.441694,0.441694
2026-04-21,1790.2561,11.914830,12.861252
2026-04-21,92.8222,7.066562,6.115033
2026-04-21,235.9549,0.191499,2.786442
2026-04-21,2306.8787,5.525829,6.692335
2026-04-21,1359.8755,2.509007,6.141515
2026-04-21,19.9164,-1.190856,1.951756
2026-04-21,6960.4080,4.267365,6.202959
2026-04-21,56518.7861,2.850847,2.361070
2026-04-21,1678.4590,3.967709,-0.630291
2026-04-21,809.8241,4.351342,-0.030573
2026-04-21,2141.6828,2.789347,8.211663
2026-04-21,1252.7664,8.031836,6.954876
2026-04-21,363.2272,3.962593,3.962593
2026-04-21,363.8133,3.513536,6.143742
2026-04-21,1734.4797,6.976116,6.976116
2026-04-21,1040.1257,4.077400,8.064596
2026-04-21,154.9592,5.426454,7.615080
2026-04-21,42735.2625,5.148840,2.523707
2026-04-21,14044.1967,9.552518,13.292673
2026-04-21,1029.0178,-3.894107,-4.238984
2026-04-21,6932.2193,9.650717,7.057555
2026-04-21,342.9194,2.362073,0.279624
2026-04-21,3894.8601,2.528581,1.055041
2026-04-21,1722.1789,2.004077,2.047265
2026-04-21,1190.5229,9.266940,8.357039
2026-04-21,693.2578,2.993315,0.786551
2026-04-21,3743.3133,0.609276,-3.165822
2026-04-21,94.0737,3.467075,3.467075
2026-04-21,1041.8755,1.357076,3.170712
2026-04-21,6496.3808,4.007730,4.913713
2026-04-21,4206.9154,3.432837,-1.564961
2026-04-21,468.7208,4.554447,7.182384
2026-04-21,3237.6954,4.663208,6.344477
2026-04-21,1386.8106,3.976649,3.976649
2026-04-21,1132.6884,-0.585009,-3.530644
2026-04-21,6925.5864,2.173549,3.429414
2026-04-21,104979.9419,55.983834,54.820325
2026-04-21,1160.9931,-2.444738,-1.712067
2026-04-21,1209.5967,6.950851,8.414173
2026-04-21,4418.7671,8.875479,8.875479
2026-04-21,1639.8949,8.248115,6.435141
2026-04-21,3741.6676,3.668709,3.151748
2026-04-21,5.0774,5.336960,7.934140
2026-04-21,4351.2105,9.223201,9.352452
2026-04-21,31.2159,4.026733,5.147650
2026-04-21,717.0860,10.062675,10.062675
2026-04-21,5321.3253,2.631143,6.832364
2026-04-21,1850.1117,4.800239,4.326019
2026-04-21,1856.1088,3.289894,3.419112
2026-04-21,4617.6714,5.102758,5.189462
2026-04-21,2483.0150,1.491962,2.480494
2026-04-21,2776.4040,8.343867,10.204861
2026-04-21,5068.7214,-0.795572,3.669156
2026-04-21,411.2123,-0.048621,-2.984814
2026-04-21,37.9259,4.135490,3.404428
2026-04-21,1128.6018,1.339736,1.513069
2026-04-21,2999.7477,4.211683,-4.017602
2026-04-21,9309.0690,2.139579,3.571245
2026-04-21,1.1641,4.796763,4.925529
2026-04-21,670.4538,6.914869,8.254016
2026-04-21,11809.9023,5.047995,6.515046
2026-04-21,8120.4760,4.941358,3.822902
2026-04-21,2993.6611,-0.074956,4.568067
2026-04-21,938.6981,4.215959,7.984692
2026-04-21,14.9967,12.292725,-3.206182
2026-04-21,10719.2802,3.094042,6.164405
2026-04-21,153.6730,4.312036,2.504517
2026-04-21,59.9913,1.778857,-1.117142
2026-04-21,787.5530,0.479840,-5.665468
2026-04-21,0.1716,11.321903,16.105722
2026-04-21,515.3920,3.657793,3.141274
2026-04-21,49194.9844,3.178366,-2.270424
2026-04-21,13371.2549,21.693203,22.756412
2026-04-21,5123.5716,2.673322,-3.643352
2026-04-21,3427.8601,3.348815,9.582909
2026-04-21,692.9662,0.209477,1.465006
2026-04-21,226.2999,13.539746,10.987485
2026-04-21,2310.8712,9.082563,9.125773
2026-04-21,17881.4834,5.050408,4.447936
2026-04-21,680.3707,1.297231,0.429376
2026-04-21,45.2849,6.020862,0.493040
2026-04-21,2081.3756,10.588496,10.717665
2026-04-21,6177.3041,3.299180,9.151936
2026-04-21,48.8865,1.593198,-3.015842
2026-04-21,4991.7302,3.482088,4.818824
2026-04-21,379.2270,7.092829,5.886021
2026-04-21,1153.2499,4.486011,3.749303
2026-04-21,4619.4805,8.354302,11.293625
2026-04-21,2772.9203,5.077793,5.856148
2026-04-21,2519.9475,3.024430,2.678994
2026-04-21,25564.6075,3.205881,-2.569312
2026-04-21,489.9107,6.364578,7.832900
2026-04-21,1000.2429,0.333082,2.751637
2026-04-21,28297.3734,6.466141,11.502751
2026-04-21,4717.9417,2.537763,2.192310
2026-04-21,35559.3529,4.944955,-0.171431
2026-04-21,75.0188,11.827497,10.155417
2026-04-21,4985.1112,1.750709,0.667158
2026-04-21,2775.1675,8.892070,8.892070
2026-04-21,1080.6706,7.549037,7.549037
2026-04-21,1387.5838,8.395447,8.395447
2026-04-21,6094.3789,6.866429,5.531637
2026-04-21,1385.0418,5.473614,-3.582216
2026-04-21,4640.2720,2.281260,1.549758
2026-04-21,1000.7766,6.689955,6.733326
2026-04-21,2776.4040,10.106260,8.588984
2026-04-21,19.9417,-5.411964,-3.597091
2026-04-21,817.1024,11.363455,12.571326
2026-04-21,374.8873,7.509724,10.318235
2026-04-21,2430.8937,1.695401,0.399526
2026-04-21,2885.4196,10.742019,11.087929
2026-04-21,48.5410,10.282275,9.808088
2026-04-21,84855.3847,14.241722,14.844505
2026-04-21,115.9593,5.910560,5.479738
2026-04-21,4.9217,0.002672,-0.256190
2026-04-21,5814.9215,3.568663,2.448550
2026-04-21,483.7409,3.662059,2.138509
2026-04-21,788.5369,4.700620,2.932903
2026-04-21,235.6846,5.953220,5.953220
2026-04-21,199.6019,1.068630,-0.736607
2026-04-21,8131.0348,1.157288,0.411576
2026-04-21,201.2507,1.288244,-1.861616
2026-04-21,693.7735,9.158581,8.080139
2026-04-21,57.7964,0.144937,0.144937
2026-04-21,2893.9670,4.456839,4.284218
2026-04-21,39.9463,9.420083,11.580278
2026-04-21,265.3236,8.331146,8.331146
2026-04-21,1158.2635,48.884719,47.730077
2026-04-21,110.2819,8.934673,10.827210
2026-04-21,1049.5045,2.342608,-0.735215
2026-04-21,707.8233,1.134158,2.041977
2026-04-21,27.6434,-1.870965,0.501298
2026-04-21,1388.2020,8.561802,9.255416
2026-04-21,3240.1423,2.812015,5.845794
2026-04-21,706.7380,9.633714,9.979782
2026-04-21,73.1363,-0.628092,-0.678124
2026-04-21,1425.5893,-1.014789,-2.784670
2026-04-21,1799.9871,-0.206719,-3.562087
2026-04-21,1119.9110,1.833937,0.673875
2026-04-21,6068.6890,1.504905,-0.915092
2026-04-21,3472.2405,3.856928,3.856928
2026-04-21,513.4186,7.043689,9.240421
2026-04-21,7120.1735,3.121577,-1.686540
2026-04-21,8037.0915,2.111530,-2.697073
2026-04-21,149.5418,1.117406,-5.246471
2026-04-21,3468.9594,2.931361,3.623965
2026-04-21,10454.1876,5.805388,8.130356
2026-04-21,1040.7545,9.030863,10.109920
2026-04-21,9280.5440,2.445794,5.201572
2026-04-21,7792.5018,5.238662,5.756766
2026-04-21,86412.3683,0.747091,-2.075097
2026-04-21,13896.8053,1.595901,-3.976779
2026-04-21,1207.7290,1.655690,1.081915
2026-04-21,553.4128,-1.228435,1.096917
2026-04-21,8329.2120,10.211708,9.303469
2026-04-21,49.9899,5.020292,15.303615
2026-04-21,245.4049,0.730568,1.897836
2026-04-21,42.9794,6.191939,5.023778
2026-04-21,75.3501,7.541051,7.497885
2026-04-21,2753.5019,1.727262,1.554552
2026-04-21,529.2120,7.437098,5.141237
2026-04-21,42418.2233,6.299059,8.537169
2026-04-21,10350.7388,9.270631,3.899330
2026-04-21,6381.1635,7.694642,8.169614
2026-04-21,13023.7734,1.011806,1.748279
2026-04-21,8142.2359,2.673584,7.412503
2026-04-21,174.3155,0.443153,3.040907
2026-04-21,4624.8657,8.375365,9.627554
2026-04-21,519.4880,1.820836,1.647310
2026-04-21,3420.1848,5.991494,5.819330
2026-04-21,250.0243,7.278590,10.119688
2026-04-21,1308.0462,1.196633,-5.892188
2026-04-21,1387.3695,5.501789,7.229987
2026-04-21,267.8979,3.294217,0.405164
2026-04-21,908.9916,0.478481,-1.331774
2026-04-21,4619.4067,-0.060951,3.131469
2026-04-21,22508.9867,6.631957,8.750768
2026-04-21,4965.7824,2.635126,0.701137
2026-04-21,2284.5871,6.540677,8.614103
2026-04-21,2775.1675,8.692035,5.372270
2026-04-21,1963.8866,11.032039,1.490509
2026-04-21,1733.0653,2.452710,4.356152
2026-04-21,609.6786,2.105093,0.898755
2026-04-21,1899.0615,2.976132,2.976132
2026-04-21,601.4029,8.611821,8.741861
2026-04-21,611.1224,9.603062,4.917450
2026-04-21,1333.0961,2.907099,4.495421
2026-04-21,1103.2983,1.485060,2.310735
2026-04-21,1784.4973,0.012755,1.828847
2026-04-21,120610.6194,14.697955,15.601651
2026-04-21,14728.5392,8.045249,8.045249
2026-04-21,599.9135,10.156681,7.952853
2026-04-21,7411.8759,6.746078,0.140505
2026-04-21,1844.7378,2.006879,3.084372
2026-04-22,1898.6736,2.710104,4.050266
2026-04-22,4995.8063,3.055206,3.055206
2026-04-22,1709.2032,5.196784,5.196784
2026-04-22,17684.7553,5.919006,6.335918
2026-04-22,403.2482,0.051617,2.759062
2026-04-22,1753.9562,7.735336,7.066816
2026-04-22,3029.8247,11.529057,18.058461
2026-04-22,6380.5439,3.033970,2.257115
2026-04-22,31068.6475,13.398207,13.398207
2026-04-22,2122.6436,2.149641,-2.018914
2026-04-22,17766.5232,8.033990,15.531782
2026-04-22,381.1663,3.200790,4.580059
2026-04-22,85.5721,10.354535,11.180489
2026-04-22,22140.4810,1.991886,1.908352
2026-04-22,1052.0473,4.807060,0.131366
2026-04-22,477.3417,6.397974,6.380886
2026-04-22,1073.4749,4.462839,5.925118
2026-04-22,272.1033,-2.542945,-5.836540
2026-04-22,361.7501,-0.277430,0.389952
2026-04-22,188.9128,1.733398,3.980158
2026-04-22,16972.4496,1.590711,1.842917
2026-04-22,1399.8556,9.383221,14.725516
2026-04-22,1251.5698,5.496150,4.241922
2026-04-22,595.4876,10.082429,1.885156
2026-04-22,5998.7766,7.429746,7.257604
2026-04-22,14.6615,10.278256,10.178322
2026-04-22,312.1287,-0.084851,-0.776132
2026-04-22,1068.7542,1.286633,-9.333416
2026-04-22,622.2294,2.525995,-0.008834
2026-04-22,822.0938,-0.362658,2.639133
2026-04-22,1824.0404,4.686414,4.978975
2026-04-22,1123.0886,0.280101,0.180064
2026-04-22,66.5594,0.042822,0.761423
2026-04-22,1068.6926,4.303773,-0.663587
2026-04-22,13769.6561,9.111292,4.404003
2026-04-22,27140.8424,5.730498,4.247867
2026-04-22,30.9139,11.710778,9.885140
2026-04-22,9059.4269,0.749481,-10.367734
2026-04-22,643.7227,5.054696,4.344333
2026-04-22,6456.6703,0.834276,0.834276
2026-04-22,378.3215,-0.085433,6.497971
2026-04-22,192.6419,4.895381,6.375214
2026-04-22,50.0445,-8.525757,-8.733500
2026-04-22,5910.7221,0.971213,2.647128
2026-04-22,28.4953,8.296703,-2.576632
2026-04-22,1944.1053,6.987896,7.656368
2026-04-22,5894.7617,0.654898,3.020642
2026-04-22,723.3808,2.191445,0.817326
2026-04-22,1472.5274,3.930902,5.804529
2026-04-22,145.5516,4.821732,4.821732
2026-04-22,425.9441,8.369079,4.526987
2026-04-22,119634.3792,12.902440,13.277629
2026-04-22,93.0558,4.049141,3.963220
2026-04-22,112.7572,7.028691,7.028691
2026-04-22,16729.5007,5.200785,5.200785
2026-04-22,2225.5519,-0.656856,3.640501
2026-04-22,2054.7600,8.573690,11.116351
2026-04-22,499.9099,0.467475,-1.658671
2026-04-22,88.3309,1.860905,5.645157
2026-04-22,76.7034,3.401277,9.468826
2026-04-22,35.1660,10.646427,7.476031
2026-04-22,354.4285,1.861677,0.380468
2026-04-22,1006.6287,9.634876,7.268347
2026-04-22,2063.0836,3.870681,0.637197
2026-04-22,24.0303,5.587093,4.797026
2026-04-22,4647.0323,-1.018872,3.155921
2026-04-22,1701.7946,7.629377,7.629377
2026-04-22,1042.5091,1.180746,-0.656693
2026-04-22,22522.3862,12.352366,28.843351
2026-04-22,4667.9018,4.852468,10.291537
2026-04-22,4992.4161,3.167565,4.870883
2026-04-22,1248.8583,2.961927,4.840242
2026-04-22,1123.1059,3.299613,3.884282
2026-04-22,47905.0432,7.568885,7.442013
2026-04-22,2395.6410,0.303917,4.727093
2026-04-22,13.9110,9.774101,13.979555
2026-04-22,16794.7532,-14.613947,-14.237629
2026-04-22,4799.0181,6.352915,9.100887
2026-04-22,737.0349,-0.462321,-0.462321
2026-04-22,624.1033,8.022908,8.565507
2026-04-22,6221.5162,9.286069,9.828443
2026-04-22,926.4169,7.524690,6.935349
2026-04-22,157.7083,5.650627,4.983212
2026-04-22,35916.6949,9.422558,8.790363
2026-04-22,186.1690,2.129177,1.376037
2026-04-22,194.1308,2.597654,0.004115
2026-04-22,103.8025,6.301229,1.555221
2026-04-22,5464.0909,4.812169,5.070212
2026-04-22,519.6383,8.466790,8.466790
2026-04-22,5682.1781,1.224280,-1.202439
2026-04-22,1001.6540,-0.100899,-1.683668
2026-04-22,27686.4818,19.066925,21.853831
2026-04-22,999.1511,-0.435083,-3.764850
2026-04-22,4026.2134,3.328699,3.395037
2026-04-22,8021.3266,1.081361,3.617468
2026-04-22,299.9580,7.757290,4.727625
2026-04-22,863.6616,5.467906,2.882576
2026-04-22,113.6042,0.416104,3.834188
2026-04-22,2780.7523,7.013436,16.973782
2026-04-22,1250.4253,2.481871,1.979394
2026-04-22,516.4833,4.508072,4.213767
2026-04-22,499.9897,-0.909433,-1.909451
2026-04-22,898.0846,2.324428,-1.779995
2026-04-22,359.8627,5.335520,12.451722
2026-04-22,21273.0907,7.424311,5.522835
2026-04-22,587.1210,-1.331613,0.916443
2026-04-22,3169.6449,8.952916,10.458586
2026-04-22,295.9606,10.312912,9.895362
2026-04-22,199.8009,2.953129,2.699429
2026-04-22,11220.9935,9.353590,9.495582
2026-04-22,429.2486,-1.543035,3.431911
2026-04-22,12527.8832,12.941458,12.024956
2026-04-22,54.3517,9.176391,9.091898
2026-04-22,49.9298,0.410801,-2.447333
2026-04-22,402.8758,8.553673,26.805079
2026-04-22,1877.0763,9.583851,16.908066
2026-04-22,4895.3831,1.889929,1.889929
2026-04-22,783.6370,-0.092986,2.614498
2026-04-22,499.6716,0.649658,-1.328151
2026-04-22,1179.6521,-0.427074,7.286986
2026-04-22,189.3419,4.875860,0.790030
2026-04-22,997.6038,3.449111,4.100301
2026-04-22,15798.8488,10.552249,9.701354
2026-04-22,3129.7612,14.642203,15.967612
2026-04-22,1679.8276,10.403211,11.518215
2026-04-22,41.9927,3.080787,7.642466
2026-04-22,1788.4127,4.905138,4.947031
2026-04-22,24.9925,8.427174,8.300913
2026-04-22,999.6931,6.398507,7.857375
2026-04-22,5445.4642,1.148408,-0.219404
2026-04-22,647.3817,0.673477,1.107165
2026-04-22,499.9436,0.346487,0.346487
2026-04-22,100.9838,10.831778,8.717405
2026-04-22,12.9228,3.952460,5.873167
2026-04-22,1122.6734,-0.790394,2.532865
2026-04-22,534.7455,3.866069,4.119970
2026-04-22,114.7463,1.387395,1.387395
2026-04-22,212.8097,0.994702,-2.531676
2026-04-22,1031.6896,0.145436,3.085599
2026-04-22,274446.8006,20.511192,20.304052
2026-04-22,1382.1397,-0.499173,-0.457366
2026-04-22,19.9958,6.828025,5.954276
2026-04-22,179.2113,0.436366,4.326571
2026-04-22,16489.4108,9.685625,9.685625
2026-04-22,355.1392,8.878290,9.170609
2026-04-22,12975.8743,8.453997,13.221638
2026-04-22,286.8266,8.608084,8.608084
2026-04-22,24043.7729,9.642859,10.265654
2026-04-22,499.1890,0.215810,2.047352
2026-04-22,38299.1851,6.068553,1.166702
2026-04-22,4.3840,8.369136,7.157733
2026-04-22,15077.4240,7.820274,7.820274
2026-04-22,395.5332,3.988076,4.488380
2026-04-22,5671.8096,0.674157,-0.487448
2026-04-22,615.4493,-1.837328,-1.920682
2026-04-22,41.6588,-1.441130,-5.036238
2026-04-22,500.4197,5.498495,9.121343
2026-04-22,99.9162,6.408832,9.371238
2026-04-22,1281.2001,2.827849,6.791793
2026-04-22,9613.2141,-2.906275,-2.531159
2026-04-22,7741.1230,1.808034,0.750004
2026-04-22,1421.6217,7.290822,10.309151
2026-04-22,2507.4732,9.083812,8.205819
2026-04-22,20676.6738,9.846619,9.303701
2026-04-22,169.0540,3.163191,8.516452
2026-04-22,700.5347,7.975283,6.512906
2026-04-22,162.9717,-0.267189,-2.873160
2026-04-22,931.4156,2.437568,2.980826
2026-04-22,406.5584,11.294328,11.294328
2026-04-22,561.9398,7.906555,7.906555
2026-04-22,598.8153,11.099528,10.715022
2026-04-22,40.2898,2.158311,2.158311
2026-04-22,84321.1824,17.116103,14.740322
2026-04-22,349.0875,9.011761,12.534070
2026-04-22,122190.5944,18.536312,19.590323
2026-04-22,2806.5434,6.125520,6.125520
2026-04-22,327.1940,0.565201,5.734105
2026-04-22,5.1439,14.404238,11.749027
2026-04-22,69.5410,2.907990,4.259088
2026-04-22,994.7125,1.543894,3.256620
2026-04-22,117.3417,1.033983,21.699197
2026-04-22,16419.5374,2.650934,2.650934
2026-04-22,634.9712,4.377733,4.631819
2026-04-22,206.4946,5.327441,4.784172
2026-04-22,7195.1733,0.275347,0.317224
2026-04-22,10793.8310,-8.877195,-5.995651
2026-04-22,125.3261,0.212582,7.244649
2026-04-22,425.9655,1.021813,-1.907549
2026-04-22,1102.3373,1.756112,0.006540
2026-04-22,4996.4754,1.197426,4.632592
2026-04-22,3744.0008,2.775010,5.935327
2026-04-22,1073.4814,9.510512,14.407943
2026-04-22,1317.2984,8.009603,3.741798
2026-04-22,3101.7748,-1.049310,3.059841
2026-04-22,3420.1789,3.276188,5.449766
2026-04-22,2359.7201,8.519612,11.517013
2026-04-22,31.0031,7.693247,9.237050
2026-04-22,94.5365,6.636763,4.354290
2026-04-22,35050.3177,10.966079,13.601648
2026-04-22,28829.3094,2.282663,1.491983
2026-04-22,38362.4962,4.910057,2.950861
2026-04-22,392.5923,5.440937,5.124790
2026-04-22,390.6803,8.751352,10.458884
2026-04-22,124.2283,7.832679,7.832679
2026-04-22,1799.6330,3.005880,7.268651
2026-04-22,899.1225,2.123536,4.378579
2026-04-22,2489.7335,0.260191,-2.443943
2026-04-22,512.1304,1.978568,-7.993685
2026-04-22,3603.5621,-1.322752,-8.607446
2026-04-22,2208.4715,6.562194,9.524554
2026-04-22,1058.5497,-0.994218,2.173427
2026-04-22,65831.2513,10.703784,10.161822
2026-04-22,131433.6932,24.608455,20.484042
2026-04-22,725.9831,5.766406,4.436737
2026-04-22,28287.3528,10.118601,7.492727
2026-04-22,46.1595,8.538251,9.540917
2026-04-22,3849.9608,6.193027,7.946748
2026-04-22,1449.7004,7.368179,11.572159
2026-04-22,967.8791,0.333220,-1.677610
2026-04-22,10072.9818,0.935185,-3.939044
2026-04-22,144.3739,1.825482,1.280230
2026-04-22,944.3489,0.551587,-3.335630
2026-04-22,6799.0700,9.796353,9.896285
2026-04-22,23806.1299,9.181072,8.208732
