victim_tx,protocol,pool,usd_amount
0x764606da1f84dab384c763c4629390d9dcf4c5d69fa66efb39127f19a8003142,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,74.0519816235132
0x458283d685bcfa77861c5728eb9e1214284f429e91f8aa6dc118f1f7ae305285,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,302.3165098594005
0xff76d87fb4294801df6dfe909de6a7e4772f72157852dd221e041b1b79c7a10e,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,55.7200591882534
0xe641c776c8824025545b45842608b4bbf8e29f50d770471dbece78db5d1f2b30,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,337.9599816934547
0x1aea4940e9a2e20c5da028d5acfb2b7fe2ea057091fc2deae6d7335d4e4f1833,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,309.6940614160243
0x9501e650db8a40bcc42919a359e436484a3bfbd158340ea6fc0beb221e248d19,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,185.6607402855743
0xf6f09654ff7d2225f75969761afc9e564a01a25edd3714f390c0809134d1ad63,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,340.733188533467
0x7b13a88c09be040b341ba74c8d14efbc3d676107ba342f8f77cf1ad56a127d00,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,283.5930827186367
0x5bb7931c8c3872f49bf61611dce623043da73930e03ee7bf7d6efd355d644d25,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,421.7213729009043
0x35d7fc71316cda072cfdf2e4215358af3c4fd2a05e151a17f687db603aab5f8d,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,347.476882945962
0xdea91aefe75242ddda2a8eccdccfe563246eb755ddb0031499cda414ab253e48,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,244.881445282298
0xf2e5dbc9e9652d5eb10da3b8300c8cbe94c162f5135171007c9aa9dea39d32c9,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,380.7131053065912
0xfab5c952499a5548c9e2be947110524b9cc5849ce9164c589cdb78c677260818,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,503.9680498859375
0x721d5ac1dedd4ef88d640737814c37c090ee3b1605eaa1f57b182fdc947b7b0e,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,229.6166926806585
0x7c1cb762859c33f30da5df946182668452630cbac18c0c6acfdcdc2549c3846b,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,169.0082198749962
0x286df1c5508d09d04ec6d1d66274f1d77d2431cba7fb14a426c4b8146bb58550,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,172.0410302699809
0xdcd80a3490e778d22ecbf224bfb4aece33d4aeeece435076ac859bacbac9cc8e,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,767.9596558570057
0x93baf1175971a5b83002dd53e1ad318522ca7a82f7cf72fd685a71e5f5515461,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0.2044684581501489
0x660aa778637c229bc0f499674c4ce172e3de620ad5bd503841792601f505c714,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,409.6901689731345
0x1aff4c30f65ea55b33ebe039cf4f4a15f12e577d08f4dd7faffbecdbf9abcb00,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,378.3573930049129
0xc9ab8673c26f29c51443f28ebefda9a885788c796dff1291dffdd4b12abf960d,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,339.4045187375408
0x63700573bd7d820ee44fd777db4068080dfa48065e6763122ece207730264a07,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,873.2735268191284
0x1c83de55170f3439c9757ee16b6017365e22fe3b97db2a17b818d02930336230,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,480.2226941325581
0x1f8f9e9b23f541761e052dc01d56862fc80e267325e0ac38c996746428ac66b2,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,360.6220164487719
0x2d92633fe4f3b8864b2800115d2342c2107feb1e8166838b2892e40487ccbaf0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,110.0151641725079
0x8f2bb8783616911cca4a1f2fc08f87c383860c05e418176ff3730716707789b7,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,346.7019193111121
0x714e920e61624bc753182e01b63babfd153e559ed6db427fe7db8dc21de549b2,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,432.7053575285619
0x9e1b38ab3d8d3a91d416ff75b6515def9e5271ea72433fe38573b960df76c69c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,511.749072304041
0xb23f6bf30dc7769342ca6a749f88c8b369c14445eab9f333addd8087638d8dfa,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,202.4155678426051
0x2b4128d1a023a43ea7a2bbec5cf64c6cda73f657b9ab85daaea770ffe32854a6,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,445.5943031896222
0xd6b74f2f220382681c5a4e72990424866a1ef0f40ec09042398f8a66c9d8e919,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,198.6309557145718
0xaa7894ccee131f912051fa8a30a4c3cc65a13d1281079d3aad5d637d845fd175,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,184.1657483148923
0xbccd7018a99e9c7272a0f16615ea8ebcdc215a12726f48e2737699bd29774a81,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,329.6094154494195
0x409ca65f2fa0c7cd5c9f30f2d0cea1be7b4327458746847f65e3027f91f5ea9f,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,162.8628202413342
0x2a984a2a5f5c28c0efd00cfd88dcd9b2a8baa20718dea3969bfee652c93cf197,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,164.0577057728038
0xeebc4e5e497eb7156751ceb62b9bb695ad19f6c722a1f1351d22a412678cfd4c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,270.6369781348105
0x725c9499111480c88138041763c07472a826668a51d519b1375d6715162da4ea,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,1726.96801758299
0x605fec7b7ffeb424b9e9c84b2f4494ad6ee82248a76e2f9cd2acc7011bab09d8,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,441.105786000567
0xf37589a269f95e9c057b138869d414f2d894c9ef2717814c77da051bc8d6623a,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,175.7120337085751
0x1ecfee4f913b1da752777e96db309cbbaf6c2002b0bfa400f7297ef4a611613c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,156.50243361156
0xc559e39b059b8dc5e1f8044a1abdb3b289cdbca33b88650c3f83c2e9544ab5ce,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,299.161131702181
0x3798e1ec4a421d162ede3184a56e75a4cdccdfe2be8d8da6596f1b7c51ad4e10,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,231.8639600918911
0xef9e24a8c715318538d5fe954cbc53844b891d22b654345bb7fff8788ad899de,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,211.4132577441314
0xbbe1ac29e9c5c21a14d895ccb12ae72fbeb41fc0b4b668f965eb7d83b1751712,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,448.9879980814254
0x1e1a0fd209c06dc016cded2d246f9f377fbf6c8b9ad532f7231a70be2eaf04e3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,161.8671210458647
0x3f937620432d6fcbb78475619af0002d9a8045bc9649d71dc7f7c2bb61c930b0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,170.329207509923
0xfe0da4b828689a89955385acd7b1a88006e901d31c49411e25f10ccb893288c4,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,171.6207217938029
0x9dc3c97314c1c561fd62588be371946f02a2d6fdf81b7c03304b4af07246ad26,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,200.1358833876304
0x1a14f6e1b2bea7fbc67296db2d27883d280a4f136c50327622b6670f3827e724,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,2939.419042516498
0x2da96fb34a00f01ee1e2fda217a691ac0cc8ee013d81c82ea3dac9ce6a9604de,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,1052.027047707578
0xb3d91ae1a2c753a48c07a523c83a2d69d79c913015f646c689343fae87450f71,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,296.4773735401314
0x383879bbd51e112ac9e76f361772a49eccb3feef513bac04b76a84c046402dd8,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,467.760173271717
0x71aa45db7056d2065a1064aeda53129623e3e704e249000b0fe684b2e5e004f1,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,669.6806464080912
0xf792ef4180d0d3340c8193ee00b564efdecc0e983c36bf2ae6d877d026ea5b38,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,591.6146728265928
0x8f1c3119ceca855325177eab0ec9a03bc4ad842489df0ff4622e54c1697eae35,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,386.9318642447853
0xdec7ff416814d737efbd08de4c7a733121e9caf0f6923faf9e92ae06be849482,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,216.861226382746
0x6e99a2151b5bef7ac9ccc59e0b290677d1cb555df77d7f2a716183b2ccdbbbdb,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,189.150509658108
0xcf65a4c3233d739e0f2d6dc2b80b2a08b18c66a76e11416f7dab2f4ca9132c53,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,362.3491233058284
0x1e021169bca5f091316caf3d7ee2b54f1f4818fd3a2b9b42507256d4b7f454c5,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,151.5238406500682
0xfd17c895cf16025bcef43c3b7aba5e4807c1fc2d83bb6d9780aae3fdd54a4a94,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,35.82776631430752
0xa7608e8f055d540ccb97419031f98bddb0b119439c72ec583dc8fba6516c1f10,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,441.1345471287046
0x2589354156e06c20be2d424f12e7eef708c6d86be43f319f176f9f7e617107e2,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,147.2403832559451
0xa7f6cf0339bce5e9eda76b1bff46b30cdf29c8a5c649bb3ab3cb3a4ca238857b,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,619.5829277450498
0x3195ffd34b04dc4b1e2540a54fe6b2d421848b6062bafb249963ece4cf92feb3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,504.2796570558495
0x5aa104a04d0f8a15388654cb42e3b7701732d7283e32ff22439c03e6a1bff1bf,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,95.92142887731615
0x562f3fdd59337ee594dab5d71ee5f5b339ec338d5fc6999d7de013fbfdf30057,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,188.2617406591564
0xd36a5f4bae069c5272d3ebde532688db2ce1244226c9d4734d2780f07f29a372,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,170.3132071173936
0x5cbec7b2401bacb5bdfe1b2bb18a26f5a97508084c550bbef735d9e02b85e4b3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,22.40468136790007
0x93ee18d8b58a1293c48b50a5450ed337b628ebeae808a3b08e01f59d3854286b,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,421.9509676536619
0x64a2d0d4e25494e3f5d59bf37d0089731cafad8e3c3d81f6bf8a7ece9695309a,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,183.8182237062823
0x24eeb8aa612300c7926d84a83f43192b4ad85fceaf2af24f7dec1a17b38c860e,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,305.8854936217743
0x223786cd1202a563cf2234a4972869796eca5191144d7430d46dabcef14d6278,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,192.3907915282808
0x108177361f63222a265a17f8003f83f31d5c1b1ab7f231e8503615177adda4cc,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,908.6813186247567
0x2af2fa496c12a7c837ea9038d2efb8920b395120015d2ad3e3f36c3cd1324256,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,232.9160293886085
0xa368d1f9067cfb1bc052186a1e3097c88b1b0e298f31ce6c736b26a40ddbb7f0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,531.0449130702016
0xe697138be841f4898cf8084358ed47125b9667748a8ab392061b92d4b222df42,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,175.9127196222176
0x017db66681dc9ac72e68a774abfb9b478b5956b4e82c19bb4e9569fd51c5eef0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,26.3986282283924
0x30b6f4d6aeef975cdb18c25fa9b2b54b39e8d482851c63c9d4691dc997636718,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,247.780853420464
0xf1a923b8a995ad777a8b51563ef0302788240b0f098bd7107e33bfd1722e66a3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,282.3067612301865
0xb49ae766e2f9652a73cd59b87137318ff373e37edbee1368a13f22511ad3bef8,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,532.6100730710181
0x5c057cdab62687eea9793cc6f2639d57a21248d5cddd22dcf4db39ac0757e5a1,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,583.8380073774139
0xb686080b13ea90bf5042b61ee1d7619382b3615a21bee668f7a54de28572d565,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,154.2244251336109
0x0307c5a80f4f196b5f0ae041fda0e2f41216b0212e4dbb25996070de274bfd5c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,200.1784659810012
0x8a1565696b48cd38208fc2c61f11b0fccd446f9af340369f1f564e5d82abf893,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,444.336068823888
0x0fbd809f9a57a547406869575f729aa61559043b1351f025ed65e177f49edeaa,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,285.575767170009
0x0ef856e101f4402be485b61df00ab5ad84ea6ab415f3a634fb083262315a831a,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,200.7386838543042
0x2a4d1116e6e8f2fa5a6d589a3aa13c53ccb3081e0f857f37cbacf564a61304ad,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,208.771440045476
0xd36458a9da7cb659d90b34bb89e8a13c2fa4af8c88eba713089192712843c762,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,214.2588702789
0x2deb23e47cd315612ce49efd2d28e49274779f1eb24895eb2fdfa447f7d8c81a,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,193.9780484429307
0x518b44c7085f8247bab6fcd8b238373b41937afe23f17f384916c7f0ad759c11,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,196.3263389260237
0x88a0b12305f28bcf29fb6ec5b98a1e164547f879a0300a3481cfaa37fc85459c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,356.7130877448233
0xfd67ffaef51beb0b5e4e87564bb083379d441a0512357bd31c157dab1c9fa352,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,281.1653726210857
0xcd5f01ead9b0601e6514503f8befd26fb97f3279e4b97c46fd6b97fb70b95798,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,310.6407023300877
0x499089a4459b2833ce11aa136b16e1f426d4cc31422e169a7abbc2f61c6a25e1,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,618.4734148108344
0x76307f631241f641bee613f92d5433fb014f3e1832f937335251efe5c4ebb67b,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,227.8147058181915
0x50cedc72ac0e116e90c40e8a576913b4cba970a57afa5932aa9e3014093805c7,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,173.0544924787219
0x2c3b165f0b6a1c82d2e7025e79b78a85f4c5e1ac97a905a9e47c59a83ee4ed71,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,229.2039368797913
0xb47ce484884ebb7ee42d9c97b826030f82b0bab142a94ef4747b3fc90a09582d,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,538.2621092226248
0x9e36973401cd0e1a6b4f751ddd860485fb6214f6cc166e4006eb5ac1a9816f46,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,530.7007737486175
0x9d6dc8170e704f9d3dfbab65ae4bcb04a81c703482865c19be1eeceb3d327b29,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,226.3037473550447
0x97aa9353b4130d019ebde8ac8cbb35570847fc7b25b6d7d00cea74f0e908f1f5,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,578.5340114655687
0xa8813f6e95a4aaef740f43ce274ba31a27a7f276e93723589849d19d1d89c901,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,229.267964812187
0x0236837948ea04540454b3b0b1946389f1837f4bb0f80b404184fc0780dfb12c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,311.035896514386
0x38a77dd57cf7e4f80a87cf7bf77445a828b3c4703148531dce8907f5b6c15b32,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,327.904022290889
0xe2d46fb232649ed870089d34160228dcc1e42c9706838026cb8e824a5fd725d5,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,605.8925646249338
0xcb37c440ce1066ec34674c1c3da1635d765580275ae6b8d9e2d50a10bb64c052,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,234.3369115330085
0xae3c9c73845cb173aba79aae9f650a241fe40e922c978ac8d20bbbb94803a011,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,331.1866193937594
0xe6acc7818c0e6f9a721151f7032986daa32a11f9c50cf4c3faf4295b68285dc7,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,348.968258109305
0xff32303fb30fdb4e46f1c31e0a1ecdef1a0cf6c15ca1b24b29c522ef9403e5e6,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,267.328780207104
0xca2d1b5d5414a89433c3a794b432a3ea904893d0467bb904e07a234a158d829a,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,197.6261850712273
0x7bac27d9f19174123ec99925cbebe238038ddf82e08e0e32f0a60f048d9604ba,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,162.2699050747018
0xbfe1c91f446d6b5848800be7094d83c00653db9d821eec80efc10d3eaac17f25,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,232.2297456261391
0x686cba7a9adce6593d8d9b9919c8bdd554357a6b4952f6562b24144077ce9f88,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,207.604440971022
0xdaac62d6c61f644d712203b31886e75a1a45b5a69bca913bb789e293bcefbd9a,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,158.970712837002
0x7ae1e9d529f8058635fb50307836675e0e7c1bb0c343c62895e3d5630b9aff76,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,479.2214840602026
0xe98dba7aec7d7cfeca5aebe39aeeb52c4f6a0a2f8d4081c10abd74cdc6e723f0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,523.3545912699782
0x2db3911505d85f63f028853cbae34bf7b0a0aea3d43e6bc49e866dd7170d10b3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,113.5574074898096
0x949077d3556f465f7bd725f5c1cf7f470d809dccccd41c347a0d786fcc582f20,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,609.6583102367069
0xb03f4399ee229d4c8964f427e84ae2ebe84091af65c0868b9dc98290950bbe52,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,467.8143485329507
0x88ea2294ff763156ff59ee5c6039396b7c7b3b8b5dc02c478ad3f42e7d000f2e,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,117.3074869580656
0x28ebf98e7369895228f61870309d13be62fc3d08df8622901459e2c2c7d258f6,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,288.8117400270802
0x99a07ef2f15216744c9f8e375a724e3895ae698df21de17dfe1088b50f499a73,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,198.196010943579
0x971ae1c97646beb2076a0981b1f8c586387a6d92d11708b03bfc63b2982becbb,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,252.76743395316
0xc96135834691fb5ab8a1570517abb82687ecf756c1e3583eb305e890c7256e1b,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,241.1129425873038
0x708baf62398143ace62bc68b5aeb5adbbf8ad38f536465b064c0bef35df68de0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,164.5836471547676
0xd8dccb7a335b74f238e635f09a02f65f6e05732f9c593ed77d32ec3b9e6ff0b3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,2231.002001945567
0x4419aadaf69e152851aed9ded65ad8cc66a505af0480468d5c9bffbe43341ae0,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,193.2643102441318
0xcd06e98ee7f3735b8fb0a9b26246c31b61d6e77c0f622b1dc1a4f9c02bab5ed2,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,276.653741520212
0x2051e79dcf98e5b5e33688c7e4f358a1a028ab667ed030e790ff162f2effba74,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,284.0618194563415
0x474684fd536421982acaa44bdbcddef5672f3475fbcdfe9a393516976a4f45c7,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,603.2065323631183
0x713968e5e2dd34b8ca64fdfdcfb8d66c99c0ad8253cbb8246091b9dea6267a5f,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,222.11547862418
0x920ba40e89a3b12f931f110f4a2edc637afd18a821bb2846f029526f8c9bc257,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,480.2268044071877
0xbbc37cdb0cd37b136dceecf7b94cccddc34df5dff96867a557905ae181ff3a5c,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,429.422864070318
0x6cced98c2542c97d8418de7c6cd1aa6fde58e8f232d754cd1c904b9b77880041,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,193.199189618688
0xc4e942fa2e4f9670b21f4bde25742499abde30d11092b72f363b25d9e0fde7b3,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,447.1852174122294
0x9af86a27de825f2772154ea4cecfcd6944af5e705ab0c76494477d4798a68970,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,206.626119780408
0x77c25a3efd499a9ac10c8a81a00bc918b3b9e70e0d36d558be4a1e5d1fadff09,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,239.80434880539
0x9b9a62d8b0e694ff22193d7150f927dd9f67f0ee38ee0491b5cdbc5fe8d40f1f,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,356.525055056142
0x7dfb72dc3066eae1ec4655116b3a96952287a716d7d17601454d4451efcad9e7,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,294.2426019069952
0x2b36fd14ef8c8e025c35bbe1a8360d0dd65dd496ab87d2db3cc2b62e30c87213,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,149.9972461868265
0x8f6aa969b8ccd482f7ac2dadd6021f57498668265dfa507a6f022687daf2cf2b,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,328.1889493802177
0x548a6cb26db42e9400e1664f334d0f4fdf58919fb8b20f46af3841a246bec736,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,681.3620092209637
0xba94c778823bd616b320b28145db5a4a007af4d346f4fb311b13af8788cc22d2,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,226.9228646717042
0x87e807081cfd38edef7c24cd0facea572408ea267c78d900e8c9a5f51c42d8b4,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,509.871254316098
0x320f5c1117c20c71424520da48d423a74b4c5bddc8fee9a158fb6862bbf3c816,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,226.5717326957732
0xa1e085eadcc36657d7cbd01b34963c5f4b98e162655239d1e9f678d41859f16f,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,161.8506589812512
0xb47b3020696e320bf58f44f293d6ed12f3f4344cdba251a3be0396533e829162,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,1352.872179095526
0xd431d6f9c906e5377172f0cedebe1cfa2b684ef261785ed949c260c8dd4c8602,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,721.0119959616493
0xa9f955655299e53edda44f31c446dcbbc0a17d103b57943ab1cdd89d6c01a359,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,321.7049002093765
0x611df0fb0203ae7ecf5b790f91660346088611f1b7bfe703fb1547cfb6607b35,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,199.2028555480168
0x768923acc701c462836fe4e37272dd9498394384e89ce881de6a98eeecf966ee,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,488.3270754688959
0xe8c244acb743d6dcbe132c84a8c2caba7aa1f453ed79debc86885a903b8f4454,pancakeswap_v3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,71.6820856882363
