pct,size_usd
5.76,2.144118802883041
5.77,2.15114752762364
5.78,2.158770521301544
5.79,2.16270834117805
5.8,2.17095204896
5.81,2.17787445211392
5.82,2.1838571001742
5.83,2.19229201065472
5.84,2.19978229865327
5.85,2.207982408703138
5.86,2.21519293064135
5.87,2.224886404265
5.88,2.231562401715094
5.89,2.23993527758493
5.9,2.24871369098929
5.91,2.256706506110859
5.92,2.264899491166
5.93,2.2727099379631
5.94,2.279203604901244
5.95,2.285846110232
5.96,2.292401673746382
5.97,2.2995407327981
5.98,2.304748358617236
5.99,2.3109340302048
6.0,2.31749357678196
6.01,2.3228011810346
6.02,2.329727518803636
6.03,2.3365108172536
6.04,2.34356240943195
6.05,2.35129984836498
6.06,2.3592409196505
6.07,2.36746691619025
6.08,2.3751087572256
6.09,2.38340456151562
6.1,2.39093011562856
6.11,2.398330813262294
6.12,2.40839859679125
6.13,2.417652360385068
6.14,2.429285598599925
6.15,2.4407635519636
6.16,2.450002990565178
6.17,2.4593098857897
6.18,2.4682234754862
6.19,2.47452133915428
6.2,2.4823877666934
6.21,2.488980737200129
6.22,2.49271568992
6.23,2.4957761264468
6.24,2.497967338101158
6.25,2.49933925
6.26,2.500512739416
6.27,2.504664922339218
6.28,2.509638149531261
6.29,2.516183333122982
6.3,2.5257173039952
6.31,2.53687454247245
6.32,2.547854008710158
6.33,2.558056456216744
6.34,2.56665881981454
6.35,2.576974411307934
6.36,2.590242804053412
6.37,2.600806577604766
6.38,2.6106093008948
6.39,2.621562122563017
6.4,2.633587724155037
6.41,2.645794508409638
6.42,2.655837167516189
6.43,2.66772408848
6.44,2.67800862351528
6.45,2.687744548329
6.46,2.6972825945228
6.47,2.70664176938284
6.48,2.71844767245201
6.49,2.72712886851
6.5,2.7362245670415
6.51,2.745975815318139
6.52,2.75506578401142
6.53,2.7657442765744
6.54,2.7765357918112
6.55,2.78739750481876
6.56,2.79589851461506
6.57,2.80518044345574
6.58,2.8140987169314
6.59,2.823084288437476
6.6,2.8321949359242
6.61,2.84370519506556
6.62,2.8497638775
6.63,2.8575298338996
6.64,2.867267975221185
6.65,2.878585343865542
6.66,2.888399155192
6.67,2.897562670946403
6.68,2.905924991126021
6.69,2.914635700464101
6.7,2.9200572531
6.71,2.9242075773435
6.72,2.926948684969977
6.73,2.930336077371931
6.74,2.934758954760159
6.75,2.9396460577508
6.76,2.944493718245793
6.77,2.9494233397629
6.78,2.9526465148173
6.79,2.956142183482162
6.8,2.958507813639048
6.81,2.962106823825712
6.82,2.965990997484464
6.83,2.9682924371672
6.84,2.970293265111198
6.85,2.972539991749843
6.86,2.9749947044564
6.87,2.977790928238414
6.88,2.981222673138407
6.89,2.9841739036835
6.9,2.986221845066733
6.91,2.988028920374443
6.92,2.989380402833417
6.93,2.99053057073823
6.94,2.991670708916942
6.95,2.992923841623226
6.96,2.993828576718083
6.97,2.994916982282025
6.98,2.995938309152506
6.99,2.9968529825467
7.0,2.997659005713817
7.01,2.998499548955789
7.02,2.999161806109546
7.03,2.9996901031188
7.04,3.000248110311986
7.05,3.00082328117969
7.06,3.0016461472721
7.07,3.002745779134
7.08,3.003860016743807
7.09,3.005263205418454
7.1,3.006708463728168
7.11,3.008330867013289
7.12,3.011431259437574
7.13,3.01527151330908
7.14,3.0197374200281
7.15,3.02519393710779
7.16,3.0311858559807
7.17,3.039230431167
7.18,3.04905231297823
7.19,3.0589895158875
7.2,3.068583601447771
7.21,3.07862609223168
7.22,3.085804965767012
7.23,3.0912267365736
7.24,3.098187399485212
7.25,3.104040013272
7.26,3.10956271503584
7.27,3.1170150140611
7.28,3.1216406768129
7.29,3.127176884787
7.3,3.1319301679357263
7.31,3.139621238316928
7.32,3.14857112942471
7.33,3.156902177404542
7.34,3.167695391446122
7.35,3.178326733434
7.36,3.188834922129487
7.37,3.198680550219565
7.38,3.207360403640505
7.39,3.215490896266469
7.4,3.228791869497512
7.41,3.23996122352081
7.42,3.25072259606387
7.43,3.261714393548067
7.44,3.2730437423992
7.45,3.2835232533226
7.46,3.295293528493
7.47,3.30354923602734
7.48,3.314504113185215
7.49,3.32438496140416
7.5,3.3326489495232003
7.51,3.343008893646508
7.52,3.356457929068
7.53,3.369891654991148
7.54,3.3846743384674
7.55,3.3970222758962
7.56,3.40935173074412
7.57,3.42184214394732
7.58,3.43666509899916
7.59,3.448954248755691
7.6,3.4625696213712
7.61,3.472897870524
7.62,3.482845129557255
7.63,3.4918134606366
7.64,3.499574225
7.65,3.50736538358
7.66,3.517832514933005
7.67,3.527484137110427
7.68,3.539707055441185
7.69,3.54895218387665
7.7,3.557747854966113
7.71,3.567195978745265
7.72,3.576363770768682
7.73,3.585708308440729
7.74,3.595764319395862
7.75,3.6049836942675
7.76,3.615449459339764
7.77,3.629780875848092
7.78,3.6426333323068
7.79,3.656985752847
7.8,3.6718547083441
7.81,3.6866880761787
7.82,3.6965338381296
7.83,3.708484731508
7.84,3.719438411311848
7.85,3.73266768836515
7.86,3.743056863803736
7.87,3.75266952
7.88,3.76544927913194
7.89,3.779270082
